,date_time,NE,Success Ratio of Message Transfer,Number of Received Error Answer Messages,Number of Initiated Error Answer Messages,Peak Load of CPU Usage of the Main Processor(%),Peak Memory Usage of the Main Processor(%),Peak Load of CPU Usage(%),Mean Ratio of the CPU Usage(%),Mean Load of CPU Usage(%)
6221,16/6/2020 1:15,vDRKPA,100,85627,178,16,79,23,5,3
6222,16/6/2020 1:15,vDRHXA,100,84831,199,18,79,47,5,4
6223,16/6/2020 1:30,vDRKPA,100,85802,167,16,79,22,5,3
6224,16/6/2020 1:30,vDRHXA,100,84656,170,17,79,47,5,3
6225,16/6/2020 1:45,vDRKPA,100,84729,204,18,79,25,5,3
6226,16/6/2020 1:45,vDRHXA,100,84184,207,20,79,50,5,3
6227,16/6/2020 2:00,vDRKPA,100,85500,210,15,79,20,5,3
6228,16/6/2020 2:00,vDRHXA,100,84313,199,16,79,45,5,3
6229,16/6/2020 2:15,vDRKPA,100,84696,176,15,79,21,5,3
6230,16/6/2020 2:15,vDRHXA,100,83333,212,16,79,45,5,3
6231,16/6/2020 2:30,vDRKPA,100,81811,166,14,79,20,5,3
6232,16/6/2020 2:30,vDRHXA,100,81124,171,15,79,44,5,3
6233,16/6/2020 2:45,vDRKPA,100,84560,217,15,79,21,5,3
6234,16/6/2020 2:45,vDRHXA,100,84065,232,16,79,46,5,3
6235,16/6/2020 3:00,vDRKPA,100,84698,179,15,79,20,4,3
6236,16/6/2020 3:00,vDRHXA,100,84355,169,16,79,45,5,3
6237,16/6/2020 3:15,vDRKPA,100,84862,179,14,79,20,4,3
6238,16/6/2020 3:15,vDRHXA,100,84514,190,15,79,44,5,3
6239,16/6/2020 3:30,vDRKPA,100,83880,328,17,79,23,4,3
6240,16/6/2020 3:30,vDRHXA,100,82315,314,18,79,48,5,3
6241,16/6/2020 3:45,vDRKPA,100,84017,704,13,79,19,4,3
6242,16/6/2020 3:45,vDRHXA,100,83863,711,15,79,43,5,3
6243,16/6/2020 4:00,vDRKPA,100,82451,156,13,79,19,4,3
6244,16/6/2020 4:00,vDRHXA,100,81909,174,14,79,42,4,3
6245,16/6/2020 4:15,vDRKPA,100,82694,151,13,79,19,4,3
6246,16/6/2020 4:15,vDRHXA,100,82358,197,14,79,43,5,3
6247,16/6/2020 4:30,vDRKPA,100,82060,182,13,79,19,4,3
6248,16/6/2020 4:30,vDRHXA,100,81151,170,14,79,42,5,3
6249,16/6/2020 4:45,vDRKPA,100,81962,170,14,79,19,4,3
6250,16/6/2020 4:45,vDRHXA,100,81808,163,14,79,42,4,3
6251,16/6/2020 5:00,vDRKPA,100,82662,168,13,79,19,4,3
6252,16/6/2020 5:00,vDRHXA,100,81489,167,14,79,43,5,3
6253,16/6/2020 5:15,vDRKPA,100,82471,201,14,79,19,4,3
6254,16/6/2020 5:15,vDRHXA,100,81941,179,14,79,43,5,3
6255,16/6/2020 5:30,vDRKPA,100,83564,198,14,79,20,4,3
6256,16/6/2020 5:30,vDRHXA,100,82940,189,14,79,43,5,3
6257,16/6/2020 5:45,vDRKPA,100,83554,164,14,79,20,4,3
6258,16/6/2020 5:45,vDRHXA,100,83298,164,15,79,44,5,3
6259,16/6/2020 6:00,vDRKPA,100,84031,183,15,79,20,5,3
6260,16/6/2020 6:00,vDRHXA,100,83754,196,16,79,45,5,3
6261,16/6/2020 6:15,vDRKPA,100,84531,198,15,79,21,5,3
6262,16/6/2020 6:15,vDRHXA,100,83480,197,16,79,46,5,3
6263,16/6/2020 6:30,vDRKPA,100,84608,184,16,79,22,5,3
6264,16/6/2020 6:30,vDRHXA,100,84373,180,16,79,46,5,3
6265,16/6/2020 6:45,vDRKPA,100,85458,183,17,79,23,5,3
6266,16/6/2020 6:45,vDRHXA,100,84056,180,18,79,48,6,4
6267,16/6/2020 7:00,vDRKPA,100,85039,238,18,79,25,5,3
6268,16/6/2020 7:00,vDRHXA,100,84784,223,19,79,50,6,4
6269,16/6/2020 7:15,vDRKPA,100,87246,212,19,79,26,6,4
6270,16/6/2020 7:15,vDRHXA,100,86639,192,20,79,51,6,4
6271,16/6/2020 7:30,vDRKPA,100,86789,211,20,79,28,6,4
6272,16/6/2020 7:30,vDRHXA,100,85755,209,21,79,52,6,4
6273,16/6/2020 7:45,vDRKPA,100,87137,226,22,79,30,6,4
6274,16/6/2020 7:45,vDRHXA,100,86510,247,23,79,53,7,4
6275,16/6/2020 8:00,vDRKPA,100,88620,212,22,79,31,6,4
6276,16/6/2020 8:00,vDRHXA,100,87525,220,23,79,54,7,4
6277,16/6/2020 8:15,vDRKPA,100,89356,219,23,79,32,6,4
6278,16/6/2020 8:15,vDRHXA,100,88689,228,24,79,55,7,5
6279,16/6/2020 8:30,vDRKPA,100,89207,212,23,79,32,7,4
6280,16/6/2020 8:30,vDRHXA,100,88341,238,25,79,55,7,5
6281,16/6/2020 8:45,vDRKPA,100,91219,221,39,79,53,7,4
6282,16/6/2020 8:45,vDRHXA,100,90849,222,40,79,65,7,5
6283,16/6/2020 9:00,vDRKPA,100,90630,226,24,79,33,7,4
6284,16/6/2020 9:00,vDRHXA,100,90270,235,25,79,56,7,5
6285,16/6/2020 9:15,vDRKPA,100,91310,228,25,79,34,7,4
6286,16/6/2020 9:15,vDRHXA,100,90826,248,27,79,57,8,5
6287,16/6/2020 9:30,vDRKPA,100,93409,240,25,79,34,7,4
6288,16/6/2020 9:30,vDRHXA,100,91816,246,27,79,57,8,5
6289,16/6/2020 9:45,vDRKPA,100,95036,226,25,79,35,7,4
6290,16/6/2020 9:45,vDRHXA,100,94416,210,26,79,58,8,5
6291,16/6/2020 10:00,vDRKPA,100,96069,270,26,79,35,7,5
6292,16/6/2020 10:00,vDRHXA,100,94756,267,27,79,58,8,5
6293,16/6/2020 10:15,vDRKPA,100,96871,235,26,79,36,7,5
6294,16/6/2020 10:15,vDRHXA,100,96226,243,28,79,58,8,5
6295,16/6/2020 10:30,vDRKPA,100,97884,306,26,79,36,7,5
6296,16/6/2020 10:30,vDRHXA,100,96525,333,28,79,58,8,5
6297,16/6/2020 10:45,vDRKPA,100,96826,199,26,79,36,7,5
6298,16/6/2020 10:45,vDRHXA,100,96242,203,28,79,58,8,5
6299,16/6/2020 11:00,vDRKPA,100,96817,242,27,79,37,7,5
6300,16/6/2020 11:00,vDRHXA,100,95827,241,28,79,58,8,5
6301,16/6/2020 11:15,vDRKPA,100,95897,234,27,79,37,7,5
6302,16/6/2020 11:15,vDRHXA,100,94811,260,28,79,58,8,5
6303,16/6/2020 11:30,vDRKPA,100,94805,225,27,79,37,7,5
6304,16/6/2020 11:30,vDRHXA,100,93825,244,29,79,59,8,5
6305,16/6/2020 11:45,vDRKPA,100,95624,222,27,79,37,7,5
6306,16/6/2020 11:45,vDRHXA,100,95079,218,29,79,59,8,5
6307,16/6/2020 12:00,vDRKPA,100,96599,245,27,79,37,7,5
6308,16/6/2020 12:00,vDRHXA,100,95882,226,29,79,59,8,5
6309,16/6/2020 12:15,vDRKPA,100,97060,264,28,79,38,8,5
6310,16/6/2020 12:15,vDRHXA,100,95008,263,30,79,59,8,5
6311,16/6/2020 12:30,vDRKPA,100,96730,257,27,79,37,7,5
6312,16/6/2020 12:30,vDRHXA,100,94604,231,28,79,59,8,5
6313,16/6/2020 12:45,vDRKPA,100,95108,263,28,79,38,7,5
6314,16/6/2020 12:45,vDRHXA,100,94580,232,29,79,59,8,5
6315,16/6/2020 13:00,vDRKPA,100,96550,262,28,79,37,7,5
6316,16/6/2020 13:00,vDRHXA,100,95012,244,29,79,59,8,5
6317,16/6/2020 13:15,vDRKPA,100,95580,286,28,79,38,8,5
6318,16/6/2020 13:15,vDRHXA,100,94208,253,30,79,60,8,5
6319,16/6/2020 13:30,vDRKPA,100,92964,244,27,79,38,7,5
6320,16/6/2020 13:30,vDRHXA,100,92029,278,29,79,59,8,5
6321,16/6/2020 13:45,vDRKPA,100,93873,223,27,79,37,7,5
6322,16/6/2020 13:45,vDRHXA,100,93915,222,29,79,58,8,5
6323,16/6/2020 14:00,vDRKPA,100,95219,242,27,79,37,7,5
6324,16/6/2020 14:00,vDRHXA,100,94719,227,29,79,59,8,5
6325,16/6/2020 14:15,vDRKPA,100,95094,250,28,79,38,8,5
6326,16/6/2020 14:15,vDRHXA,100,94524,282,29,79,60,8,5
6327,16/6/2020 14:30,vDRKPA,100,95992,196,28,79,38,8,5
6328,16/6/2020 14:30,vDRHXA,100,94703,194,29,79,59,8,5
6329,16/6/2020 14:45,vDRKPA,100,96800,347,28,79,38,8,5
6330,16/6/2020 14:45,vDRHXA,100,95595,310,29,79,59,8,5
6331,16/6/2020 15:00,vDRKPA,100,97615,253,27,79,38,7,5
6332,16/6/2020 15:00,vDRHXA,100,96915,293,29,79,59,8,5
6333,16/6/2020 15:15,vDRKPA,100,100164,256,32,79,43,8,5
6334,16/6/2020 15:15,vDRHXA,100,99337,266,32,79,61,8,5
6335,16/6/2020 15:30,vDRKPA,100,99469,315,27,79,37,7,5
6336,16/6/2020 15:30,vDRHXA,100,97238,327,29,79,59,8,5
6337,16/6/2020 15:45,vDRKPA,100,98728,368,39,79,54,7,5
6338,16/6/2020 15:45,vDRHXA,100,97702,382,41,79,66,8,5
6339,16/6/2020 16:00,vDRKPA,100,99488,233,27,79,38,7,5
6340,16/6/2020 16:00,vDRHXA,100,98668,228,29,79,59,8,5
6341,16/6/2020 16:15,vDRKPA,100,100094,247,28,79,39,7,5
6342,16/6/2020 16:15,vDRHXA,100,99390,301,30,79,59,8,5
6343,16/6/2020 16:30,vDRKPA,100,97737,238,27,79,37,7,5
6344,16/6/2020 16:30,vDRHXA,100,96942,229,28,79,59,8,5
6345,16/6/2020 16:45,vDRKPA,100,95568,222,27,79,38,7,5
6346,16/6/2020 16:45,vDRHXA,100,95206,218,29,79,59,8,5
6347,16/6/2020 17:00,vDRKPA,100,96176,272,27,79,37,7,5
6348,16/6/2020 17:00,vDRHXA,100,96788,262,29,79,59,8,5
6349,16/6/2020 17:15,vDRKPA,100,97600,246,28,79,38,8,5
6350,16/6/2020 17:15,vDRHXA,100,96538,257,30,79,59,8,5
6351,16/6/2020 17:30,vDRKPA,100,98745,256,28,79,38,8,5
6352,16/6/2020 17:30,vDRHXA,100,98061,243,29,79,59,8,5
6353,16/6/2020 17:45,vDRKPA,100,98321,198,28,79,38,7,5
6354,16/6/2020 17:45,vDRHXA,100,97408,240,29,79,59,8,5
6355,16/6/2020 18:00,vDRKPA,100,96932,210,27,79,37,7,5
6356,16/6/2020 18:00,vDRHXA,100,96258,234,29,79,59,8,5
6357,16/6/2020 18:15,vDRKPA,100,97733,216,28,79,38,8,5
6358,16/6/2020 18:15,vDRHXA,100,96883,273,29,79,59,8,5
6359,16/6/2020 18:30,vDRKPA,100,99492,258,27,79,38,7,5
6360,16/6/2020 18:30,vDRHXA,100,97761,264,28,79,59,8,5
6361,16/6/2020 18:45,vDRKPA,100,99154,222,27,79,37,7,5
6362,16/6/2020 18:45,vDRHXA,100,97408,227,28,79,58,8,5
6363,16/6/2020 19:00,vDRKPA,100,98873,224,26,79,36,7,5
6364,16/6/2020 19:00,vDRHXA,100,97134,223,28,79,58,8,5
6365,16/6/2020 19:15,vDRKPA,100,99320,214,27,79,36,7,5
6366,16/6/2020 19:15,vDRHXA,100,99171,348,28,79,58,8,5
6367,16/6/2020 19:30,vDRKPA,100,98931,218,26,79,35,7,4
6368,16/6/2020 19:30,vDRHXA,100,98186,261,27,79,57,8,5
6369,16/6/2020 19:45,vDRKPA,100,97547,227,25,79,35,7,4
6370,16/6/2020 19:45,vDRHXA,100,95700,260,27,79,57,8,5
6371,16/6/2020 20:00,vDRKPA,100,97694,232,25,79,34,7,4
6372,16/6/2020 20:00,vDRHXA,100,96268,249,27,79,57,8,5
6373,16/6/2020 20:15,vDRKPA,100,98509,199,25,79,35,7,4
6374,16/6/2020 20:15,vDRHXA,100,97424,276,27,79,57,8,5
6375,16/6/2020 20:30,vDRKPA,100,98982,243,25,79,34,7,4
6376,16/6/2020 20:30,vDRHXA,100,97785,343,26,79,57,8,5
6377,16/6/2020 20:45,vDRKPA,100,99281,220,24,79,33,7,4
6378,16/6/2020 20:45,vDRHXA,100,98091,317,26,79,57,8,5
6379,16/6/2020 21:00,vDRKPA,100,100574,203,24,79,34,7,4
6380,16/6/2020 21:00,vDRHXA,100,99084,367,26,79,57,8,5
6381,16/6/2020 21:15,vDRKPA,100,100590,239,24,79,33,7,4
6382,16/6/2020 21:15,vDRHXA,100,99878,355,26,79,56,8,5
6383,16/6/2020 21:30,vDRKPA,100,100274,213,24,79,33,7,4
6384,16/6/2020 21:30,vDRHXA,100,99526,345,25,79,56,7,5
6385,16/6/2020 21:45,vDRKPA,100,99447,219,24,79,32,7,4
6386,16/6/2020 21:45,vDRHXA,100,99321,352,25,79,55,7,5
6387,16/6/2020 22:00,vDRKPA,100,99263,190,23,79,31,6,4
6388,16/6/2020 22:00,vDRHXA,100,98016,356,24,79,55,7,4
6389,16/6/2020 22:15,vDRKPA,100,97707,221,23,79,32,6,4
6390,16/6/2020 22:15,vDRHXA,100,97709,357,24,79,55,7,4
6391,16/6/2020 22:30,vDRKPA,100,95969,222,22,79,30,6,4
6392,16/6/2020 22:30,vDRHXA,100,95187,350,23,79,54,7,4
6393,16/6/2020 22:45,vDRKPA,100,96536,214,21,79,29,6,4
6394,16/6/2020 22:45,vDRHXA,100,95862,331,23,79,53,7,4
6395,16/6/2020 23:00,vDRKPA,100,94798,258,21,79,29,6,4
6396,16/6/2020 23:00,vDRHXA,100,94179,356,21,79,53,7,4
6397,16/6/2020 23:15,vDRKPA,100,94073,219,20,79,28,6,4
6398,16/6/2020 23:15,vDRHXA,100,93183,338,22,79,52,6,4
6399,16/6/2020 23:30,vDRKPA,100,93799,196,19,79,26,6,4
6400,16/6/2020 23:30,vDRHXA,100,93063,340,20,79,51,6,4
6401,16/6/2020 23:45,vDRKPA,100,93599,203,19,79,25,5,4
6402,16/6/2020 23:45,vDRHXA,100,92361,358,20,79,50,6,4
6403,17/6/2020 0:00,vDRKPA,100,92542,182,19,79,26,5,4
6404,17/6/2020 0:00,vDRHXA,100,91567,330,21,79,50,6,4
6405,17/6/2020 0:15,vDRKPA,100,92806,216,19,79,26,5,4
6406,17/6/2020 0:15,vDRHXA,100,91750,350,20,79,49,6,4
6407,17/6/2020 0:30,vDRKPA,100,90766,165,17,79,24,5,3
6408,17/6/2020 0:30,vDRHXA,100,89857,260,18,79,49,6,4
6409,17/6/2020 0:45,vDRKPA,100,89823,210,17,79,23,5,3
6410,17/6/2020 0:45,vDRHXA,100,87754,260,18,79,48,6,4
6411,17/6/2020 1:00,vDRKPA,100,90907,222,16,79,22,5,3
6412,17/6/2020 1:00,vDRHXA,100,89509,331,19,79,47,5,4
6413,17/6/2020 1:15,vDRKPA,100,87968,176,16,79,23,5,3
6414,17/6/2020 1:15,vDRHXA,100,87050,338,18,79,47,5,3
6415,17/6/2020 1:30,vDRKPA,100,86308,220,16,79,21,5,3
6416,17/6/2020 1:30,vDRHXA,100,85702,355,17,79,47,5,3
6417,17/6/2020 1:45,vDRKPA,100,86695,201,15,79,21,5,3
6418,17/6/2020 1:45,vDRHXA,100,87633,344,17,79,46,5,3
6419,17/6/2020 2:00,vDRKPA,100,87927,172,15,79,20,5,3
6420,17/6/2020 2:00,vDRHXA,100,87432,340,16,79,46,5,3
6421,17/6/2020 2:15,vDRKPA,100,87756,179,15,79,20,5,3
6422,17/6/2020 2:15,vDRHXA,100,87644,317,16,79,45,5,3
6423,17/6/2020 2:30,vDRKPA,100,88834,174,15,79,20,5,3
6424,17/6/2020 2:30,vDRHXA,100,88530,237,16,79,45,5,3
6425,17/6/2020 2:45,vDRKPA,100,87809,322,15,79,20,5,3
6426,17/6/2020 2:45,vDRHXA,100,86130,303,16,79,45,5,3
6427,17/6/2020 3:00,vDRKPA,100,83920,491,14,79,20,4,3
6428,17/6/2020 3:00,vDRHXA,100,84554,505,15,79,44,5,3
6429,17/6/2020 3:15,vDRKPA,100,81770,443,13,79,19,4,3
6430,17/6/2020 3:15,vDRHXA,100,80036,434,14,79,42,4,3
6431,17/6/2020 3:30,vDRKPA,100,80925,185,13,79,19,4,3
6432,17/6/2020 3:30,vDRHXA,100,80005,184,14,79,42,4,3
6433,17/6/2020 3:45,vDRKPA,100,79652,198,12,79,19,4,3
6434,17/6/2020 3:45,vDRHXA,100,78994,193,13,79,41,4,3
6435,17/6/2020 4:00,vDRKPA,100,77525,211,13,79,19,4,3
6436,17/6/2020 4:00,vDRHXA,100,75878,187,14,79,42,4,3
6437,17/6/2020 4:15,vDRKPA,100,78750,234,12,79,19,4,3
6438,17/6/2020 4:15,vDRHXA,100,77096,180,14,79,41,4,3
6439,17/6/2020 4:30,vDRKPA,100,77631,170,12,79,19,4,3
6440,17/6/2020 4:30,vDRHXA,100,77960,195,14,79,42,4,3
6441,17/6/2020 4:45,vDRKPA,100,77710,193,19,79,26,4,3
6442,17/6/2020 4:45,vDRHXA,100,76977,192,21,79,50,4,3
6443,17/6/2020 5:00,vDRKPA,100,76603,187,34,79,46,4,3
6444,17/6/2020 5:00,vDRHXA,100,76104,236,37,79,64,5,3
6445,17/6/2020 5:15,vDRKPA,100,75732,208,18,79,25,4,3
6446,17/6/2020 5:15,vDRHXA,100,74516,178,19,79,49,5,3
6447,17/6/2020 5:30,vDRKPA,100,74800,181,13,79,19,4,3
6448,17/6/2020 5:30,vDRHXA,100,74537,195,14,79,42,4,3
6449,17/6/2020 5:45,vDRKPA,100,76066,213,15,79,20,4,3
6450,17/6/2020 5:45,vDRHXA,100,75023,215,16,79,45,5,3
6451,17/6/2020 6:00,vDRKPA,100,76021,195,14,79,20,4,3
6452,17/6/2020 6:00,vDRHXA,100,76066,183,15,79,44,5,3
6453,17/6/2020 6:15,vDRKPA,100,76237,197,16,79,22,5,3
6454,17/6/2020 6:15,vDRHXA,100,75410,182,17,79,46,5,3
6455,17/6/2020 6:30,vDRKPA,100,76114,231,15,79,21,5,3
6456,17/6/2020 6:30,vDRHXA,100,75060,190,17,79,46,5,3
6457,17/6/2020 6:45,vDRKPA,100,76188,212,19,79,25,5,3
6458,17/6/2020 6:45,vDRHXA,100,75014,235,21,79,50,5,4
6459,17/6/2020 7:00,vDRKPA,100,77324,227,18,79,24,5,3
6460,17/6/2020 7:00,vDRHXA,100,76309,219,19,79,49,6,4
6461,17/6/2020 7:15,vDRKPA,100,79581,253,19,79,26,5,4
6462,17/6/2020 7:15,vDRHXA,100,78670,217,21,79,50,6,4
6463,17/6/2020 7:30,vDRKPA,100,79709,227,20,79,27,6,4
6464,17/6/2020 7:30,vDRHXA,100,79324,231,21,79,52,6,4
6465,17/6/2020 7:45,vDRKPA,100,82331,450,21,79,28,6,4
6466,17/6/2020 7:45,vDRHXA,100,82105,458,22,79,52,6,4
6467,17/6/2020 8:00,vDRKPA,100,83722,519,22,79,30,6,4
6468,17/6/2020 8:00,vDRHXA,100,82966,510,23,79,54,7,4
6469,17/6/2020 8:15,vDRKPA,100,83766,562,23,79,31,6,4
6470,17/6/2020 8:15,vDRHXA,100,83301,547,24,79,55,7,4
6471,17/6/2020 8:30,vDRKPA,100,85168,563,23,79,32,6,4
6472,17/6/2020 8:30,vDRHXA,100,83541,566,25,79,55,7,5
6473,17/6/2020 8:45,vDRKPA,100,84599,393,25,79,33,7,4
6474,17/6/2020 8:45,vDRHXA,100,84105,391,26,79,57,7,5
6475,17/6/2020 9:00,vDRKPA,100,87667,228,24,79,33,7,4
6476,17/6/2020 9:00,vDRHXA,100,84936,238,26,79,56,7,5
6477,17/6/2020 9:15,vDRKPA,100,86860,236,25,79,34,7,4
6478,17/6/2020 9:15,vDRHXA,100,85447,229,27,79,56,8,5
6479,17/6/2020 9:30,vDRKPA,100,87443,243,25,79,34,7,4
6480,17/6/2020 9:30,vDRHXA,100,86795,238,26,79,56,8,5
6481,17/6/2020 9:45,vDRKPA,100,88395,257,25,79,34,7,4
6482,17/6/2020 9:45,vDRHXA,100,87747,240,27,79,57,8,5
6483,17/6/2020 10:00,vDRKPA,100,89882,218,25,79,35,7,4
6484,17/6/2020 10:00,vDRHXA,100,89075,238,27,79,57,8,5
6485,17/6/2020 10:15,vDRKPA,100,92163,257,26,79,35,7,5
6486,17/6/2020 10:15,vDRHXA,100,90473,235,28,79,58,8,5
6487,17/6/2020 10:30,vDRKPA,100,91051,237,27,79,37,7,5
6488,17/6/2020 10:30,vDRHXA,100,90593,248,28,79,59,8,5
6489,17/6/2020 10:45,vDRKPA,100,91544,214,26,79,36,7,5
6490,17/6/2020 10:45,vDRHXA,100,90868,252,28,79,58,8,5
6491,17/6/2020 11:00,vDRKPA,100,92370,244,26,79,36,7,5
6492,17/6/2020 11:00,vDRHXA,100,92068,267,28,79,59,8,5
6493,17/6/2020 11:15,vDRKPA,100,92644,270,27,79,37,7,5
6494,17/6/2020 11:15,vDRHXA,100,91714,263,29,79,58,8,5
6495,17/6/2020 11:30,vDRKPA,100,91713,299,27,79,37,7,5
6496,17/6/2020 11:30,vDRHXA,100,89937,244,28,79,59,8,5
6497,17/6/2020 11:45,vDRKPA,100,89600,265,27,79,37,7,5
6498,17/6/2020 11:45,vDRHXA,100,88610,272,29,79,59,8,5
6499,17/6/2020 12:00,vDRKPA,100,92042,272,27,79,38,7,5
6500,17/6/2020 12:00,vDRHXA,100,90986,249,29,79,59,8,5
6501,17/6/2020 12:15,vDRKPA,100,92434,263,29,79,39,8,5
6502,17/6/2020 12:15,vDRHXA,100,91223,274,30,79,59,8,5
6503,17/6/2020 12:30,vDRKPA,100,92166,261,27,79,37,7,5
6504,17/6/2020 12:30,vDRHXA,100,90232,248,28,79,59,8,5
6505,17/6/2020 12:45,vDRKPA,100,92136,237,27,79,37,7,5
6506,17/6/2020 12:45,vDRHXA,100,91744,226,29,79,59,8,5
6507,17/6/2020 13:00,vDRKPA,100,92904,231,27,79,37,7,5
6508,17/6/2020 13:00,vDRHXA,100,92170,236,29,79,59,8,5
6509,17/6/2020 13:15,vDRKPA,100,92647,226,28,79,38,8,5
6510,17/6/2020 13:15,vDRHXA,100,92417,232,30,79,59,8,5
6511,17/6/2020 13:30,vDRKPA,100,93622,240,28,79,38,7,5
6512,17/6/2020 13:30,vDRHXA,100,91750,227,29,79,60,8,5
6513,17/6/2020 13:45,vDRKPA,100,90879,236,27,79,37,7,5
6514,17/6/2020 13:45,vDRHXA,100,89435,221,29,79,59,8,5
6515,17/6/2020 14:00,vDRKPA,100,92572,213,28,79,38,7,5
6516,17/6/2020 14:00,vDRHXA,100,91289,228,29,79,59,8,5
6517,17/6/2020 14:15,vDRKPA,100,92436,224,29,79,39,8,5
6518,17/6/2020 14:15,vDRHXA,100,91681,264,30,79,59,8,5
6519,17/6/2020 14:30,vDRKPA,100,93566,852,28,79,39,8,5
6520,17/6/2020 14:30,vDRHXA,100,93052,865,30,79,60,8,5
6521,17/6/2020 14:45,vDRKPA,100,91911,267,27,79,38,7,5
6522,17/6/2020 14:45,vDRHXA,100,90170,273,29,79,59,8,5
6523,17/6/2020 15:00,vDRKPA,100,90903,251,27,79,38,7,5
6524,17/6/2020 15:00,vDRHXA,100,89955,241,29,79,59,8,5
6525,17/6/2020 15:15,vDRKPA,100,92365,210,28,79,38,7,5
6526,17/6/2020 15:15,vDRHXA,100,91798,242,29,79,59,8,5
6527,17/6/2020 15:30,vDRKPA,100,93206,238,27,79,37,7,5
6528,17/6/2020 15:30,vDRHXA,100,91446,295,28,79,59,8,5
6529,17/6/2020 15:45,vDRKPA,100,91491,245,27,79,37,7,5
6530,17/6/2020 15:45,vDRHXA,100,90711,239,29,79,59,8,5
6531,17/6/2020 16:00,vDRKPA,100,90731,227,27,79,37,7,5
6532,17/6/2020 16:00,vDRHXA,100,89827,229,29,79,59,8,5
6533,17/6/2020 16:15,vDRKPA,100,91312,249,28,79,38,7,5
6534,17/6/2020 16:15,vDRHXA,100,90503,248,29,79,59,8,5
6535,17/6/2020 16:30,vDRKPA,100,90891,201,27,79,37,7,5
6536,17/6/2020 16:30,vDRHXA,100,89991,190,28,79,59,8,5
6537,17/6/2020 16:45,vDRKPA,100,90977,288,28,79,39,7,5
6538,17/6/2020 16:45,vDRHXA,100,89592,288,30,79,60,8,5
6539,17/6/2020 17:00,vDRKPA,100,96973,356,63,79,88,8,5
6540,17/6/2020 17:00,vDRHXA,100,94944,1002,63,79,86,8,5
6541,17/6/2020 17:15,vDRKPA,100,93735,281,31,79,42,8,5
6542,17/6/2020 17:15,vDRHXA,100,92734,268,33,79,61,8,5
6543,17/6/2020 17:30,vDRKPA,100,91921,205,28,79,38,7,5
6544,17/6/2020 17:30,vDRHXA,100,91810,261,29,79,59,8,5
6545,17/6/2020 17:45,vDRKPA,100,90484,229,28,79,38,7,5
6546,17/6/2020 17:45,vDRHXA,100,89525,236,30,79,60,8,5
6547,17/6/2020 18:00,vDRKPA,100,91205,215,26,79,36,7,5
6548,17/6/2020 18:00,vDRHXA,100,89476,224,27,79,58,8,5
6549,17/6/2020 18:15,vDRKPA,100,91184,211,26,79,36,7,5
6550,17/6/2020 18:15,vDRHXA,100,90567,173,28,79,58,8,5
6551,17/6/2020 18:30,vDRKPA,100,90988,227,26,79,36,7,5
6552,17/6/2020 18:30,vDRHXA,100,89608,215,27,79,58,8,5
6553,17/6/2020 18:45,vDRKPA,100,88233,198,26,79,36,7,5
6554,17/6/2020 18:45,vDRHXA,100,87376,218,27,79,58,8,5
6555,17/6/2020 19:00,vDRKPA,100,87490,231,27,79,37,7,4
6556,17/6/2020 19:00,vDRHXA,100,86259,213,28,79,59,8,5
6557,17/6/2020 19:15,vDRKPA,100,89221,396,26,79,35,7,4
6558,17/6/2020 19:15,vDRHXA,100,87294,412,27,79,58,8,5
6559,17/6/2020 19:30,vDRKPA,100,87459,215,25,79,34,7,4
6560,17/6/2020 19:30,vDRHXA,100,86612,231,26,79,57,8,5
6561,17/6/2020 19:45,vDRKPA,100,87979,202,24,79,34,7,4
6562,17/6/2020 19:45,vDRHXA,100,86700,224,26,79,56,8,5
6563,17/6/2020 20:00,vDRKPA,100,90048,238,24,79,33,7,4
6564,17/6/2020 20:00,vDRHXA,100,88595,208,26,79,56,7,5
6565,17/6/2020 20:15,vDRKPA,100,91826,203,24,79,33,7,4
6566,17/6/2020 20:15,vDRHXA,100,90733,199,26,79,56,7,5
6567,17/6/2020 20:30,vDRKPA,100,91370,189,25,79,34,7,4
6568,17/6/2020 20:30,vDRHXA,100,91264,214,26,79,57,8,5
6569,17/6/2020 20:45,vDRKPA,100,94804,243,24,79,33,7,4
6570,17/6/2020 20:45,vDRHXA,100,92523,215,26,79,57,8,5
6571,17/6/2020 21:00,vDRKPA,100,92303,221,24,79,33,7,4
6572,17/6/2020 21:00,vDRHXA,100,91430,210,25,79,56,7,5
6573,17/6/2020 21:15,vDRKPA,100,92686,198,24,79,33,7,4
6574,17/6/2020 21:15,vDRHXA,100,91691,225,25,79,55,7,5
6575,17/6/2020 21:30,vDRKPA,100,93044,264,24,79,32,7,4
6576,17/6/2020 21:30,vDRHXA,100,92478,237,25,79,55,7,5
6577,17/6/2020 21:45,vDRKPA,100,94121,216,23,79,31,6,4
6578,17/6/2020 21:45,vDRHXA,100,93261,223,24,79,55,7,4
6579,17/6/2020 22:00,vDRKPA,100,93111,194,22,79,31,6,4
6580,17/6/2020 22:00,vDRHXA,100,92274,219,23,79,54,7,4
6581,17/6/2020 22:15,vDRKPA,100,94506,205,22,79,30,6,4
6582,17/6/2020 22:15,vDRHXA,100,94026,232,24,79,54,7,4
6583,17/6/2020 22:30,vDRKPA,100,92633,221,21,79,29,6,4
6584,17/6/2020 22:30,vDRHXA,100,91980,226,23,79,54,7,4
